crop_name,N,P,K,temperature,humidity,ph,season,soil_type,region,growth_stage,label
mango,38.23,11.63,75.49,30.3,45.55,8.1,permanent,loamy_clay,upper_egypt,seedling,agricultural_sulphur_99
cumin,14.98,29.5,22.68,17.27,52.82,7.86,winter,alluvial,middle_egypt,fruiting,calcium_nitrate_155
olive,8.77,16.64,8.36,21.69,38.09,8.0,permanent,calcareous,new_lands,flowering,magnesium_sulphate_16
onion,40.26,10.58,54.94,20.27,52.47,7.82,winter,alluvial,south_delta,seedling,npk_19_19_19
wheat,78.83,29.63,9.38,17.04,50.44,8.36,winter,clayey_delta,south_delta,vegetative,zinc_sulphate_22
berseem,15.32,15.38,23.03,20.83,52.46,8.09,winter,clayey_delta,south_delta,flowering,ammonium_molybdate_54
mint,56.07,24.4,41.89,25.7,58.38,7.65,permanent,loamy_clay,south_delta,flowering,npk_20_20_20
faba_bean,26.93,35.11,30.32,17.27,58.4,8.28,winter,clayey_delta,south_delta,seedling,ammonium_molybdate_54
mint,54.59,30.13,72.73,23.26,65.0,7.83,permanent,clayey_delta,south_delta,flowering,calcium_nitrate_155
cumin,120.0,8.88,53.13,19.95,35.17,7.9,winter,sandy,new_lands,fruiting,nutrient_excess
rice,20.78,4.92,14.15,30.09,65.0,8.02,summer,alluvial,south_delta,vegetative,zinc_sulphate_22
wheat,62.8,24.43,7.84,14.31,58.57,8.03,winter,alluvial,north_delta,seedling,potassium_nitrate_13_0_46
date_palm,13.59,4.29,54.34,35.5,29.25,7.52,permanent,sandy,new_lands,seedling,ammonium_nitrate_335
basil,11.55,27.56,10.33,26.88,57.74,7.89,summer,alluvial,east_delta,flowering,potassium_nitrate_13_0_46
mango,61.13,12.3,72.41,26.53,45.0,7.76,permanent,reclaimed,new_lands,vegetative,single_super_phosphate_15
wheat,20.58,5.62,15.24,17.97,59.48,7.94,winter,alluvial,north_delta,seedling,mono_ammonium_phosphate_12_61
wheat,18.01,5.59,14.83,19.86,56.14,8.29,winter,clayey_delta,south_delta,seedling,mono_ammonium_phosphate_12_61
citrus,73.53,11.71,83.87,25.9,55.75,8.07,permanent,alluvial,middle_egypt,fruiting,phosphoric_acid_85
wheat,61.87,12.3,9.36,16.07,55.78,8.15,winter,alluvial,south_delta,vegetative,zinc_sulphate_22
basil,43.01,25.47,16.47,28.6,57.23,7.43,summer,sandy,east_delta,seedling,potassium_sulphate_48
citrus,93.07,30.32,85.34,28.03,45.0,7.81,permanent,sandy,new_lands,vegetative,no_fertilizer_required
date_palm,24.63,17.05,66.06,30.43,38.24,7.87,permanent,sandy,new_lands,seedling,humic_acid_80
eggplant,19.23,23.48,81.92,35.16,50.0,7.97,summer,loamy_clay,middle_egypt,fruiting,ammonium_nitrate_335
cabbage,64.74,25.78,12.47,17.89,55.86,8.11,winter,clayey_delta,south_delta,vegetative,potassium_chloride_60
garlic,28.08,11.45,72.06,16.35,51.18,7.77,winter,alluvial,middle_egypt,vegetative,npk_19_19_19
coriander,10.28,4.33,33.31,16.15,69.22,7.85,winter,alluvial,north_delta,vegetative,di_ammonium_phosphate_18_46
faba_bean,22.18,29.4,41.31,15.4,65.35,8.28,winter,clayey_delta,north_delta,vegetative,ammonium_molybdate_54
pomegranate,50.22,6.04,74.38,28.04,33.27,7.74,permanent,loamy_clay,upper_egypt,seedling,triple_super_phosphate_46
berseem,18.11,21.68,11.14,22.26,53.9,8.24,winter,clayey_delta,south_delta,seedling,ammonium_molybdate_54
onion,66.07,25.01,32.48,24.81,48.42,7.89,winter,loamy_clay,upper_egypt,seedling,potassium_sulphate_48
maize,86.51,4.69,27.34,26.48,55.06,8.2,summer,alluvial,middle_egypt,vegetative,zinc_sulphate_22
garlic,72.98,39.08,119.92,20.29,58.06,8.26,winter,clayey_delta,south_delta,fruiting,nutrient_excess
cumin,9.12,7.25,25.04,17.37,55.27,7.99,winter,alluvial,middle_egypt,flowering,di_ammonium_phosphate_18_46
mango,20.37,5.41,23.55,24.84,61.66,7.61,permanent,sandy,east_delta,flowering,npk_20_20_20
tomato_summer,90.08,7.02,117.41,29.65,57.06,7.78,summer,alluvial,middle_egypt,seedling,triple_super_phosphate_46
coriander,35.98,4.54,25.3,18.97,56.08,7.67,winter,alluvial,south_delta,flowering,triple_super_phosphate_46
pepper,61.94,17.66,63.44,27.89,64.33,8.03,summer,alluvial,east_delta,fruiting,phosphoric_acid_85
watermelon,48.01,8.3,78.85,24.59,39.34,8.27,summer,calcareous,new_lands,seedling,manganese_sulphate_32
eggplant,88.57,10.61,49.99,32.01,49.52,8.2,summer,alluvial,middle_egypt,seedling,iron_chelate_eddha_6
banana,120.0,50.0,200.0,24.16,68.19,7.95,permanent,alluvial,upper_egypt,fruiting,no_fertilizer_required
cumin,5.59,6.12,28.12,17.39,38.76,7.81,winter,alluvial,upper_egypt,fruiting,di_ammonium_phosphate_18_46
rice,97.8,11.62,39.41,28.83,73.86,8.2,summer,clayey_delta,north_delta,vegetative,zinc_sulphate_22
wheat,77.31,21.32,21.45,16.76,54.53,8.21,winter,clayey_delta,south_delta,vegetative,zinc_sulphate_22
date_palm,16.04,16.33,64.63,24.69,32.45,7.61,permanent,sandy,aswan,vegetative,calcium_ammonium_nitrate_26
coriander,28.65,15.22,35.95,14.73,60.79,8.03,winter,loamy_clay,south_delta,seedling,npk_20_20_20
olive,15.51,14.81,54.62,26.65,51.72,7.75,permanent,calcareous,west_delta,fruiting,magnesium_sulphate_16
cumin,89.56,50.0,197.84,16.53,36.81,8.29,winter,calcareous,new_lands,flowering,nutrient_excess
basil,17.0,3.75,55.74,29.54,54.93,7.87,summer,loamy_clay,south_delta,seedling,mono_ammonium_phosphate_12_61
lentil,21.94,5.2,18.77,17.34,54.06,8.01,winter,calcareous,west_delta,vegetative,ammonium_molybdate_54
date_palm,15.62,13.79,47.01,26.86,34.01,7.58,permanent,sandy,aswan,vegetative,calcium_ammonium_nitrate_26
mint,83.18,22.83,16.46,22.9,58.02,8.19,permanent,clayey_delta,south_delta,fruiting,potassium_sulphate_48
wheat,16.49,5.79,17.83,16.92,49.57,7.86,winter,loamy_clay,middle_egypt,seedling,mono_ammonium_phosphate_12_61
onion,34.83,27.46,32.79,11.38,59.54,8.2,winter,alluvial,north_delta,seedling,agricultural_sulphur_99
tomato_winter,120.0,50.0,143.85,15.87,64.93,7.7,winter,loamy_clay,west_delta,vegetative,no_fertilizer_required
faba_bean,23.26,17.89,34.68,19.0,60.87,7.93,winter,loamy_clay,south_delta,fruiting,single_super_phosphate_15
pomegranate,33.69,6.03,55.29,26.27,48.51,7.96,permanent,reclaimed,middle_egypt,flowering,borax_11
pepper,23.74,8.02,3.11,31.86,55.09,8.2,summer,alluvial,middle_egypt,flowering,iron_chelate_eddha_6
coriander,9.42,3.62,41.26,17.93,54.16,7.96,winter,loamy_clay,middle_egypt,seedling,mono_ammonium_phosphate_12_61
tomato_winter,46.58,32.06,109.36,19.93,52.98,7.7,winter,sandy,east_delta,fruiting,calcium_ammonium_nitrate_26
faba_bean,15.36,15.87,33.54,18.01,61.69,7.87,winter,alluvial,north_delta,seedling,single_super_phosphate_15
wheat,11.39,5.36,20.21,16.69,62.89,7.72,winter,alluvial,north_delta,fruiting,di_ammonium_phosphate_18_46
lentil,9.56,14.76,29.15,16.17,40.97,8.03,winter,calcareous,new_lands,vegetative,ammonium_molybdate_54
citrus,78.92,4.54,96.02,26.32,49.82,8.14,permanent,reclaimed,middle_egypt,flowering,phosphoric_acid_85
tomato_summer,31.36,42.11,113.87,30.99,55.6,8.1,summer,loamy_clay,south_delta,flowering,ammonium_sulphate_206
cucumber,37.39,21.41,104.87,26.95,58.0,8.2,summer,alluvial,middle_egypt,flowering,iron_chelate_eddha_6
barley,8.42,10.6,31.46,11.43,62.0,8.11,winter,calcareous,north_coast,flowering,ammonium_sulphate_206
eggplant,72.06,27.95,84.38,29.66,53.17,7.75,summer,sandy,east_delta,seedling,humic_acid_80
watermelon,21.85,17.16,66.5,31.43,53.47,7.55,summer,sandy,east_delta,vegetative,calcium_ammonium_nitrate_26
basil,8.86,6.49,52.47,28.65,65.68,7.74,summer,alluvial,north_delta,fruiting,di_ammonium_phosphate_18_46
maize,22.61,31.45,29.48,28.82,54.27,8.11,summer,clayey_delta,south_delta,seedling,ammonium_sulphate_206
onion,67.34,10.63,31.7,19.47,44.41,7.94,winter,alluvial,middle_egypt,vegetative,npk_19_19_19
eggplant,85.62,7.11,15.73,28.41,62.08,8.18,summer,clayey_delta,east_delta,seedling,npk_20_20_20
maize,66.78,50.0,11.32,32.05,45.0,8.1,summer,loamy_clay,upper_egypt,flowering,nutrient_excess
cumin,26.77,18.15,19.98,16.58,55.19,7.87,winter,loamy_clay,west_delta,vegetative,no_fertilizer_required
onion,91.1,42.33,81.28,11.77,52.04,7.95,winter,loamy_clay,middle_egypt,fruiting,nutrient_excess
faba_bean,10.81,15.72,37.37,10.75,55.16,8.07,winter,clayey_delta,south_delta,vegetative,ammonium_molybdate_54
mint,58.14,33.88,61.24,22.91,57.9,7.94,permanent,alluvial,middle_egypt,fruiting,calcium_nitrate_155
lentil,23.23,18.82,28.83,14.37,58.03,7.48,winter,sandy,sinai_north,seedling,humic_acid_80
lentil,3.4,5.66,16.72,16.45,50.79,8.0,winter,reclaimed,middle_egypt,seedling,mono_ammonium_phosphate_12_61
barley,105.19,22.43,200.0,15.74,59.41,8.11,winter,reclaimed,west_delta,seedling,nutrient_excess
mango,38.83,12.31,88.33,30.36,50.23,8.02,permanent,loamy_clay,middle_egypt,flowering,npk_20_20_20
mango,16.65,22.23,67.99,35.14,40.0,7.61,permanent,sandy,upper_egypt,flowering,ammonium_nitrate_335
olive,5.36,18.83,34.98,24.98,56.04,8.03,permanent,calcareous,sinai_north,flowering,magnesium_sulphate_16
mango,46.94,21.42,83.35,24.0,44.74,7.68,permanent,reclaimed,middle_egypt,seedling,calcium_ammonium_nitrate_26
coriander,6.86,4.94,31.04,17.86,51.41,8.1,winter,loamy_clay,south_delta,seedling,mono_ammonium_phosphate_12_61
cumin,25.17,27.26,19.77,13.19,56.16,8.29,winter,calcareous,west_delta,seedling,manganese_sulphate_32
cumin,7.96,7.39,30.78,18.48,58.27,8.3,winter,calcareous,west_delta,flowering,di_ammonium_phosphate_18_46
wheat,107.54,45.45,37.15,16.99,57.79,8.2,winter,alluvial,north_delta,flowering,nutrient_excess
date_palm,8.1,1.83,58.0,27.09,33.33,7.98,permanent,reclaimed,aswan,seedling,mono_ammonium_phosphate_12_61
maize,120.0,44.48,55.38,30.53,53.87,8.08,summer,alluvial,middle_egypt,vegetative,zinc_sulphate_22
pomegranate,25.16,18.25,42.4,21.66,54.01,7.6,permanent,calcareous,west_delta,vegetative,npk_19_19_19
barley,12.02,3.09,28.45,14.97,62.0,7.87,winter,calcareous,north_coast,vegetative,di_ammonium_phosphate_18_46
cotton,84.05,17.97,18.52,30.9,59.59,8.18,summer,clayey_delta,north_delta,vegetative,potassium_chloride_60
grapes,49.81,31.77,87.17,25.72,49.47,7.7,permanent,loamy_clay,upper_egypt,flowering,no_fertilizer_required
date_palm,10.74,10.77,61.18,35.23,26.03,7.83,permanent,reclaimed,aswan,fruiting,ammonium_nitrate_335
cumin,5.58,7.52,24.03,17.14,38.09,7.45,winter,sandy,new_lands,vegetative,di_ammonium_phosphate_18_46
faba_bean,6.36,5.89,32.76,16.0,55.85,7.6,winter,loamy_clay,middle_egypt,vegetative,di_ammonium_phosphate_18_46
cumin,9.1,8.07,20.96,20.04,38.72,7.96,winter,calcareous,new_lands,seedling,mono_ammonium_phosphate_12_61
watermelon,6.13,12.57,62.74,37.64,39.01,7.85,summer,sandy,upper_egypt,flowering,ammonium_nitrate_335
sugar_beet,55.62,16.34,45.9,12.35,63.65,8.22,winter,clayey_delta,north_delta,vegetative,phosphoric_acid_85
faba_bean,90.56,9.83,77.02,18.16,61.46,7.89,winter,alluvial,north_delta,seedling,nutrient_excess
rice,95.89,11.47,48.55,30.67,65.0,8.02,summer,clayey_delta,south_delta,flowering,phosphoric_acid_85
grapes,34.6,31.06,86.76,24.72,51.11,8.29,permanent,calcareous,sinai_north,vegetative,manganese_sulphate_32
maize,28.04,25.01,24.9,36.42,45.89,7.57,summer,alluvial,upper_egypt,vegetative,ammonium_nitrate_335
lentil,8.16,9.13,29.82,16.52,53.54,7.89,winter,reclaimed,middle_egypt,fruiting,npk_19_19_19
lentil,29.93,32.31,40.41,18.52,39.55,8.34,winter,reclaimed,new_lands,fruiting,ammonium_molybdate_54
date_palm,13.59,4.29,54.34,35.5,29.25,7.52,permanent,sandy,new_lands,seedling,ammonium_nitrate_335
date_palm,24.2,2.04,59.68,29.37,33.15,7.51,permanent,sandy,new_lands,seedling,triple_super_phosphate_46
grapes,13.0,9.38,98.47,25.34,50.0,7.83,permanent,loamy_clay,west_delta,vegetative,di_ammonium_phosphate_18_46
cumin,8.5,7.7,36.48,17.69,40.64,7.9,winter,sandy,new_lands,fruiting,di_ammonium_phosphate_18_46
onion,50.95,15.82,60.83,12.66,68.0,8.26,winter,clayey_delta,north_delta,seedling,agricultural_sulphur_99
potato,79.31,49.37,42.42,16.24,56.05,7.8,winter,loamy_clay,south_delta,fruiting,potassium_sulphate_48
maize,26.14,22.91,40.45,36.89,45.0,7.75,summer,alluvial,upper_egypt,flowering,ammonium_nitrate_335
date_palm,27.17,4.9,31.84,27.78,38.37,7.57,permanent,sandy,upper_egypt,fruiting,npk_19_19_19
garlic,58.55,3.22,20.59,17.14,58.12,8.05,winter,clayey_delta,north_delta,seedling,agricultural_sulphur_99
cabbage,120.0,13.67,14.18,21.43,51.92,7.86,winter,clayey_delta,south_delta,flowering,nutrient_excess
onion,13.57,6.28,61.59,13.72,50.79,7.6,winter,loamy_clay,middle_egypt,fruiting,di_ammonium_phosphate_18_46
olive,13.39,9.45,39.48,20.69,52.16,8.22,permanent,calcareous,sinai_north,seedling,manganese_sulphate_32
cabbage,20.04,5.1,15.63,16.15,63.3,7.88,winter,clayey_delta,south_delta,flowering,borax_11
garlic,50.82,5.7,55.71,18.46,40.0,7.94,winter,loamy_clay,upper_egypt,flowering,triple_super_phosphate_46
tomato_winter,22.59,29.22,23.66,15.35,60.29,7.97,winter,alluvial,south_delta,fruiting,npk_20_20_20
grapes,9.25,15.27,64.1,22.75,35.0,8.25,permanent,calcareous,new_lands,fruiting,di_ammonium_phosphate_18_46
cucumber,21.75,6.15,38.56,24.6,60.55,8.0,summer,clayey_delta,east_delta,fruiting,npk_20_20_20
cumin,15.52,17.18,29.01,17.04,47.29,7.92,winter,loamy_clay,middle_egypt,flowering,calcium_nitrate_155
citrus,53.48,23.7,75.36,24.02,45.0,7.88,permanent,reclaimed,new_lands,vegetative,calcium_ammonium_nitrate_26
wheat,20.78,4.38,4.17,16.41,60.72,7.94,winter,loamy_clay,south_delta,seedling,npk_19_19_19
cumin,17.33,24.33,35.53,17.12,46.12,7.8,winter,sandy,upper_egypt,fruiting,calcium_ammonium_nitrate_26
coriander,11.65,20.98,7.92,17.52,69.85,8.1,winter,loamy_clay,west_delta,seedling,potassium_nitrate_13_0_46
eggplant,13.78,17.83,73.06,36.05,48.0,7.9,summer,loamy_clay,upper_egypt,seedling,ammonium_nitrate_335
pomegranate,47.91,10.96,55.21,26.19,52.76,8.25,permanent,reclaimed,middle_egypt,flowering,iron_chelate_eddha_6
grapes,63.96,34.24,83.02,22.92,35.95,8.23,permanent,calcareous,new_lands,vegetative,manganese_sulphate_32
wheat,77.02,19.24,21.7,16.84,59.73,8.01,winter,loamy_clay,south_delta,vegetative,zinc_sulphate_22
cotton,44.47,13.6,69.05,31.24,60.82,7.78,summer,loamy_clay,south_delta,flowering,borax_11
wheat,40.88,14.66,12.26,16.8,62.26,7.85,winter,alluvial,north_delta,flowering,npk_19_19_19
rice,83.87,11.58,55.47,28.39,68.88,8.2,summer,clayey_delta,north_delta,fruiting,phosphoric_acid_85
lentil,4.07,18.92,24.24,22.0,59.74,8.03,winter,calcareous,sinai_north,fruiting,ammonium_molybdate_54
mango,75.06,11.61,73.98,23.65,60.62,7.62,permanent,sandy,east_delta,seedling,single_super_phosphate_15
eggplant,63.24,10.6,97.47,27.57,54.06,8.17,summer,alluvial,south_delta,fruiting,phosphoric_acid_85
cumin,9.33,7.72,18.87,14.97,49.09,7.6,winter,loamy_clay,middle_egypt,seedling,mono_ammonium_phosphate_12_61
cotton,71.67,13.92,73.23,28.39,56.79,8.43,summer,clayey_delta,south_delta,vegetative,phosphoric_acid_85
watermelon,120.0,18.4,139.21,29.21,45.0,7.61,summer,sandy,new_lands,seedling,nutrient_excess
berseem,35.15,32.63,30.31,15.49,67.3,8.3,winter,clayey_delta,north_delta,vegetative,ammonium_molybdate_54
cucumber,32.41,16.87,57.34,30.02,73.71,8.28,summer,clayey_delta,north_delta,seedling,iron_chelate_eddha_6
maize,38.55,7.42,6.56,24.18,65.78,8.08,summer,alluvial,north_delta,flowering,npk_20_20_20
lentil,19.25,18.4,11.58,18.89,44.91,7.83,winter,loamy_clay,middle_egypt,seedling,potassium_nitrate_13_0_46
basil,9.91,4.99,63.24,26.54,54.15,8.05,summer,loamy_clay,south_delta,fruiting,di_ammonium_phosphate_18_46
olive,23.09,10.6,62.75,24.64,39.63,8.26,permanent,calcareous,new_lands,seedling,manganese_sulphate_32
olive,19.94,3.68,12.45,28.06,39.93,8.07,permanent,calcareous,new_lands,seedling,agricultural_sulphur_99
rice,100.72,16.74,14.52,29.87,70.69,8.2,summer,clayey_delta,north_delta,seedling,potassium_chloride_60
garlic,10.12,6.0,62.05,15.13,48.41,7.74,winter,loamy_clay,middle_egypt,seedling,mono_ammonium_phosphate_12_61
olive,5.89,2.26,17.13,26.05,60.97,8.23,permanent,calcareous,west_delta,flowering,magnesium_sulphate_16
lentil,21.03,23.36,12.83,16.73,44.62,7.85,winter,loamy_clay,middle_egypt,vegetative,potassium_nitrate_13_0_46
watermelon,20.55,15.24,43.46,28.47,52.86,7.97,summer,calcareous,sinai_north,flowering,magnesium_sulphate_16
barley,8.11,3.89,22.47,16.76,62.0,8.01,winter,calcareous,north_coast,vegetative,di_ammonium_phosphate_18_46
cotton,79.55,7.19,17.38,27.16,65.32,8.3,summer,clayey_delta,north_delta,vegetative,npk_20_20_20
wheat,65.06,18.38,3.74,16.45,59.71,7.8,winter,clayey_delta,south_delta,vegetative,potassium_chloride_60
garlic,29.56,25.69,63.78,20.72,41.28,7.63,winter,alluvial,upper_egypt,vegetative,urea_46
maize,23.84,33.58,33.32,35.47,46.08,7.83,summer,alluvial,middle_egypt,flowering,ammonium_nitrate_335
cucumber,63.31,9.95,63.72,26.33,60.57,7.97,summer,clayey_delta,south_delta,fruiting,npk_20_20_20
rice,84.06,19.59,40.68,29.21,76.21,8.01,summer,clayey_delta,north_delta,vegetative,zinc_sulphate_22
date_palm,8.41,2.95,17.3,30.15,36.14,7.71,permanent,sandy,upper_egypt,seedling,npk_19_19_19
watermelon,40.98,22.95,61.41,26.48,58.93,7.92,summer,calcareous,west_delta,fruiting,magnesium_sulphate_16
sugar_beet,27.53,24.76,42.93,15.5,66.24,8.25,winter,clayey_delta,north_delta,flowering,borax_11
wheat,74.79,19.19,22.16,15.26,50.0,8.03,winter,loamy_clay,upper_egypt,flowering,no_fertilizer_required
cotton,13.98,26.68,18.75,30.3,47.9,7.88,summer,alluvial,middle_egypt,seedling,npk_20_20_20
onion,21.53,3.74,63.41,24.0,59.46,7.96,winter,loamy_clay,south_delta,seedling,mono_ammonium_phosphate_12_61
mango,18.72,15.79,80.19,25.2,58.04,7.4,permanent,sandy,east_delta,flowering,urea_46
pomegranate,38.04,3.22,23.97,26.86,41.09,7.9,permanent,sandy,new_lands,flowering,borax_11
banana,119.92,11.33,135.68,23.42,65.0,7.98,permanent,clayey_delta,south_delta,seedling,triple_super_phosphate_46
wheat,36.7,13.49,23.53,14.67,56.15,8.25,winter,clayey_delta,south_delta,vegetative,zinc_sulphate_22
pepper,65.29,9.13,59.14,21.77,53.42,7.66,summer,loamy_clay,middle_egypt,seedling,triple_super_phosphate_46
mango,56.25,17.06,63.26,23.05,57.62,7.51,permanent,sandy,east_delta,seedling,humic_acid_80
sugar_beet,52.17,31.88,20.51,17.87,63.28,8.23,winter,calcareous,west_delta,flowering,borax_11
banana,69.48,39.36,102.64,26.61,64.93,7.64,permanent,loamy_clay,upper_egypt,flowering,npk_20_20_20
potato,57.2,39.34,112.3,13.28,63.25,8.2,winter,alluvial,east_delta,flowering,calcium_nitrate_155
eggplant,50.5,24.18,84.24,25.53,62.14,7.81,summer,clayey_delta,north_delta,flowering,calcium_nitrate_155
olive,8.5,12.01,54.19,19.26,50.0,8.07,permanent,calcareous,sinai_north,flowering,magnesium_sulphate_16
onion,72.17,24.8,48.24,18.98,51.97,8.2,winter,alluvial,middle_egypt,flowering,no_fertilizer_required
potato,74.65,14.26,118.15,12.18,61.78,7.58,winter,sandy,east_delta,flowering,triple_super_phosphate_46
wheat,68.63,13.41,7.88,22.0,56.68,8.12,winter,alluvial,north_delta,seedling,npk_19_19_19
coriander,5.94,4.5,35.14,14.58,59.4,8.2,winter,alluvial,north_delta,seedling,mono_ammonium_phosphate_12_61
date_palm,10.74,10.77,61.18,35.23,26.03,7.83,permanent,reclaimed,aswan,fruiting,ammonium_nitrate_335
citrus,95.92,19.93,51.32,29.51,45.0,7.73,permanent,reclaimed,new_lands,flowering,potassium_sulphate_48
grapes,24.68,5.92,23.23,23.04,53.02,8.32,permanent,reclaimed,west_delta,seedling,manganese_sulphate_32
citrus,29.2,6.51,30.04,23.24,45.0,7.66,permanent,sandy,upper_egypt,flowering,npk_20_20_20
berseem,3.11,15.56,11.19,15.49,64.6,8.2,winter,alluvial,north_delta,flowering,ammonium_molybdate_54
faba_bean,4.98,9.95,29.83,22.0,59.54,8.06,winter,clayey_delta,north_delta,flowering,ammonium_molybdate_54
olive,24.42,6.07,34.57,23.78,57.58,7.83,permanent,reclaimed,sinai_north,vegetative,single_super_phosphate_15
potato,84.14,48.55,46.57,18.06,61.31,8.2,winter,alluvial,north_delta,flowering,potassium_sulphate_48
olive,23.91,11.42,11.69,20.06,60.0,8.27,permanent,calcareous,north_coast,seedling,manganese_sulphate_32
watermelon,6.13,12.57,62.74,37.64,39.01,7.85,summer,sandy,upper_egypt,flowering,ammonium_nitrate_335
barley,30.72,20.22,6.37,17.94,42.45,8.04,winter,calcareous,new_lands,fruiting,potassium_chloride_60
rice,93.53,6.35,51.62,26.87,65.0,8.2,summer,alluvial,north_delta,seedling,phosphoric_acid_85
basil,9.93,5.34,60.54,26.82,59.51,7.79,summer,sandy,east_delta,seedling,mono_ammonium_phosphate_12_61
rice,120.0,35.82,81.06,25.38,65.0,8.15,summer,clayey_delta,south_delta,seedling,npk_20_20_20
barley,29.12,2.42,29.24,20.24,55.54,8.22,winter,calcareous,sinai_north,vegetative,manganese_sulphate_32
cabbage,59.31,13.08,71.8,10.24,56.87,7.82,winter,loamy_clay,middle_egypt,flowering,borax_11
onion,15.64,15.52,49.76,16.4,65.99,7.67,winter,alluvial,north_delta,vegetative,urea_46
olive,30.24,9.72,11.96,24.8,30.73,8.04,permanent,calcareous,new_lands,fruiting,magnesium_sulphate_16
garlic,16.64,5.74,69.56,17.62,51.5,7.94,winter,loamy_clay,middle_egypt,vegetative,di_ammonium_phosphate_18_46
tomato_winter,18.27,27.7,81.23,17.15,63.25,8.21,winter,clayey_delta,east_delta,fruiting,iron_chelate_eddha_6
